,img,label
222,F:\DataSet\LEVIR\imageWithLabel\train\00334.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00334.txt
223,F:\DataSet\LEVIR\imageWithLabel\train\00335.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00335.txt
224,F:\DataSet\LEVIR\imageWithLabel\train\00336.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00336.txt
225,F:\DataSet\LEVIR\imageWithLabel\train\00338.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00338.txt
226,F:\DataSet\LEVIR\imageWithLabel\train\00339.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00339.txt
227,F:\DataSet\LEVIR\imageWithLabel\train\00340.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00340.txt
228,F:\DataSet\LEVIR\imageWithLabel\train\00341.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00341.txt
229,F:\DataSet\LEVIR\imageWithLabel\train\00342.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00342.txt
230,F:\DataSet\LEVIR\imageWithLabel\train\00343.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00343.txt
231,F:\DataSet\LEVIR\imageWithLabel\train\00344.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00344.txt
232,F:\DataSet\LEVIR\imageWithLabel\train\00345.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00345.txt
233,F:\DataSet\LEVIR\imageWithLabel\train\00346.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00346.txt
234,F:\DataSet\LEVIR\imageWithLabel\train\00347.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00347.txt
235,F:\DataSet\LEVIR\imageWithLabel\train\00348.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00348.txt
236,F:\DataSet\LEVIR\imageWithLabel\train\00349.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00349.txt
237,F:\DataSet\LEVIR\imageWithLabel\train\00350.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00350.txt
238,F:\DataSet\LEVIR\imageWithLabel\train\00352.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00352.txt
239,F:\DataSet\LEVIR\imageWithLabel\train\00354.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00354.txt
240,F:\DataSet\LEVIR\imageWithLabel\train\00355.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00355.txt
241,F:\DataSet\LEVIR\imageWithLabel\train\00356.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00356.txt
242,F:\DataSet\LEVIR\imageWithLabel\train\00357.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00357.txt
243,F:\DataSet\LEVIR\imageWithLabel\train\00359.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00359.txt
244,F:\DataSet\LEVIR\imageWithLabel\train\00360.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00360.txt
245,F:\DataSet\LEVIR\imageWithLabel\train\00361.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00361.txt
246,F:\DataSet\LEVIR\imageWithLabel\train\00363.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00363.txt
247,F:\DataSet\LEVIR\imageWithLabel\train\00364.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00364.txt
248,F:\DataSet\LEVIR\imageWithLabel\train\00368.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00368.txt
249,F:\DataSet\LEVIR\imageWithLabel\train\00369.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00369.txt
250,F:\DataSet\LEVIR\imageWithLabel\train\00371.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00371.txt
251,F:\DataSet\LEVIR\imageWithLabel\train\00372.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00372.txt
252,F:\DataSet\LEVIR\imageWithLabel\train\00373.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00373.txt
253,F:\DataSet\LEVIR\imageWithLabel\train\00374.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00374.txt
254,F:\DataSet\LEVIR\imageWithLabel\train\00375.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00375.txt
255,F:\DataSet\LEVIR\imageWithLabel\train\00377.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00377.txt
256,F:\DataSet\LEVIR\imageWithLabel\train\00379.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00379.txt
257,F:\DataSet\LEVIR\imageWithLabel\train\00380.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00380.txt
258,F:\DataSet\LEVIR\imageWithLabel\train\00382.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00382.txt
259,F:\DataSet\LEVIR\imageWithLabel\train\00383.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00383.txt
260,F:\DataSet\LEVIR\imageWithLabel\train\00384.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00384.txt
261,F:\DataSet\LEVIR\imageWithLabel\train\00386.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00386.txt
262,F:\DataSet\LEVIR\imageWithLabel\train\00387.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00387.txt
263,F:\DataSet\LEVIR\imageWithLabel\train\00388.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00388.txt
264,F:\DataSet\LEVIR\imageWithLabel\train\00390.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00390.txt
265,F:\DataSet\LEVIR\imageWithLabel\train\00391.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00391.txt
266,F:\DataSet\LEVIR\imageWithLabel\train\00392.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00392.txt
267,F:\DataSet\LEVIR\imageWithLabel\train\00393.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00393.txt
268,F:\DataSet\LEVIR\imageWithLabel\train\00394.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00394.txt
269,F:\DataSet\LEVIR\imageWithLabel\train\00395.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00395.txt
270,F:\DataSet\LEVIR\imageWithLabel\train\00396.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00396.txt
271,F:\DataSet\LEVIR\imageWithLabel\train\00397.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00397.txt
272,F:\DataSet\LEVIR\imageWithLabel\train\00398.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00398.txt
273,F:\DataSet\LEVIR\imageWithLabel\train\00400.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00400.txt
274,F:\DataSet\LEVIR\imageWithLabel\train\00401.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00401.txt
275,F:\DataSet\LEVIR\imageWithLabel\train\00402.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00402.txt
276,F:\DataSet\LEVIR\imageWithLabel\train\00404.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00404.txt
277,F:\DataSet\LEVIR\imageWithLabel\train\00405.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00405.txt
278,F:\DataSet\LEVIR\imageWithLabel\train\00406.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00406.txt
279,F:\DataSet\LEVIR\imageWithLabel\train\00407.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00407.txt
280,F:\DataSet\LEVIR\imageWithLabel\train\00408.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00408.txt
281,F:\DataSet\LEVIR\imageWithLabel\train\00409.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00409.txt
282,F:\DataSet\LEVIR\imageWithLabel\train\00410.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00410.txt
283,F:\DataSet\LEVIR\imageWithLabel\train\00413.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00413.txt
284,F:\DataSet\LEVIR\imageWithLabel\train\00414.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00414.txt
285,F:\DataSet\LEVIR\imageWithLabel\train\00420.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00420.txt
286,F:\DataSet\LEVIR\imageWithLabel\train\00421.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00421.txt
287,F:\DataSet\LEVIR\imageWithLabel\train\00422.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00422.txt
288,F:\DataSet\LEVIR\imageWithLabel\train\00423.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00423.txt
289,F:\DataSet\LEVIR\imageWithLabel\train\00425.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00425.txt
290,F:\DataSet\LEVIR\imageWithLabel\train\00427.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00427.txt
291,F:\DataSet\LEVIR\imageWithLabel\train\00428.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00428.txt
292,F:\DataSet\LEVIR\imageWithLabel\train\00429.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00429.txt
293,F:\DataSet\LEVIR\imageWithLabel\train\00431.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00431.txt
294,F:\DataSet\LEVIR\imageWithLabel\train\00434.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00434.txt
295,F:\DataSet\LEVIR\imageWithLabel\train\00435.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00435.txt
296,F:\DataSet\LEVIR\imageWithLabel\train\00437.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00437.txt
297,F:\DataSet\LEVIR\imageWithLabel\train\00438.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00438.txt
298,F:\DataSet\LEVIR\imageWithLabel\train\00439.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00439.txt
299,F:\DataSet\LEVIR\imageWithLabel\train\00440.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00440.txt
300,F:\DataSet\LEVIR\imageWithLabel\train\00441.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00441.txt
301,F:\DataSet\LEVIR\imageWithLabel\train\00442.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00442.txt
302,F:\DataSet\LEVIR\imageWithLabel\train\00443.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00443.txt
303,F:\DataSet\LEVIR\imageWithLabel\train\00445.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00445.txt
304,F:\DataSet\LEVIR\imageWithLabel\train\00446.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00446.txt
305,F:\DataSet\LEVIR\imageWithLabel\train\00450.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00450.txt
306,F:\DataSet\LEVIR\imageWithLabel\train\00452.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00452.txt
307,F:\DataSet\LEVIR\imageWithLabel\train\00454.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00454.txt
308,F:\DataSet\LEVIR\imageWithLabel\train\00455.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00455.txt
309,F:\DataSet\LEVIR\imageWithLabel\train\00456.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00456.txt
310,F:\DataSet\LEVIR\imageWithLabel\train\00457.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00457.txt
311,F:\DataSet\LEVIR\imageWithLabel\train\00459.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00459.txt
312,F:\DataSet\LEVIR\imageWithLabel\train\00461.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00461.txt
313,F:\DataSet\LEVIR\imageWithLabel\train\00462.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00462.txt
314,F:\DataSet\LEVIR\imageWithLabel\train\00465.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00465.txt
315,F:\DataSet\LEVIR\imageWithLabel\train\00467.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00467.txt
316,F:\DataSet\LEVIR\imageWithLabel\train\00468.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00468.txt
317,F:\DataSet\LEVIR\imageWithLabel\train\00469.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00469.txt
318,F:\DataSet\LEVIR\imageWithLabel\train\00470.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00470.txt
319,F:\DataSet\LEVIR\imageWithLabel\train\00471.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00471.txt
320,F:\DataSet\LEVIR\imageWithLabel\train\00472.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00472.txt
321,F:\DataSet\LEVIR\imageWithLabel\train\00473.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00473.txt
322,F:\DataSet\LEVIR\imageWithLabel\train\00474.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00474.txt
323,F:\DataSet\LEVIR\imageWithLabel\train\00475.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00475.txt
324,F:\DataSet\LEVIR\imageWithLabel\train\00476.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00476.txt
325,F:\DataSet\LEVIR\imageWithLabel\train\00477.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00477.txt
326,F:\DataSet\LEVIR\imageWithLabel\train\00478.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00478.txt
327,F:\DataSet\LEVIR\imageWithLabel\train\00479.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00479.txt
328,F:\DataSet\LEVIR\imageWithLabel\train\00480.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00480.txt
329,F:\DataSet\LEVIR\imageWithLabel\train\00481.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00481.txt
330,F:\DataSet\LEVIR\imageWithLabel\train\00482.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00482.txt
331,F:\DataSet\LEVIR\imageWithLabel\train\00484.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00484.txt
332,F:\DataSet\LEVIR\imageWithLabel\train\00487.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00487.txt
333,F:\DataSet\LEVIR\imageWithLabel\train\00488.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00488.txt
334,F:\DataSet\LEVIR\imageWithLabel\train\00490.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00490.txt
335,F:\DataSet\LEVIR\imageWithLabel\train\00491.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00491.txt
336,F:\DataSet\LEVIR\imageWithLabel\train\00492.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00492.txt
337,F:\DataSet\LEVIR\imageWithLabel\train\00493.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00493.txt
338,F:\DataSet\LEVIR\imageWithLabel\train\00494.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00494.txt
339,F:\DataSet\LEVIR\imageWithLabel\train\00495.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00495.txt
340,F:\DataSet\LEVIR\imageWithLabel\train\00497.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00497.txt
341,F:\DataSet\LEVIR\imageWithLabel\train\00498.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00498.txt
342,F:\DataSet\LEVIR\imageWithLabel\train\00501.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00501.txt
343,F:\DataSet\LEVIR\imageWithLabel\train\00502.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00502.txt
344,F:\DataSet\LEVIR\imageWithLabel\train\00503.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00503.txt
345,F:\DataSet\LEVIR\imageWithLabel\train\00504.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00504.txt
346,F:\DataSet\LEVIR\imageWithLabel\train\00505.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00505.txt
347,F:\DataSet\LEVIR\imageWithLabel\train\00508.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00508.txt
348,F:\DataSet\LEVIR\imageWithLabel\train\00510.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00510.txt
349,F:\DataSet\LEVIR\imageWithLabel\train\00511.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00511.txt
350,F:\DataSet\LEVIR\imageWithLabel\train\00512.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00512.txt
351,F:\DataSet\LEVIR\imageWithLabel\train\00514.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00514.txt
352,F:\DataSet\LEVIR\imageWithLabel\train\00515.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00515.txt
353,F:\DataSet\LEVIR\imageWithLabel\train\00516.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00516.txt
354,F:\DataSet\LEVIR\imageWithLabel\train\00517.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00517.txt
355,F:\DataSet\LEVIR\imageWithLabel\train\00518.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00518.txt
356,F:\DataSet\LEVIR\imageWithLabel\train\00519.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00519.txt
357,F:\DataSet\LEVIR\imageWithLabel\train\00522.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00522.txt
358,F:\DataSet\LEVIR\imageWithLabel\train\00527.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00527.txt
359,F:\DataSet\LEVIR\imageWithLabel\train\00528.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00528.txt
360,F:\DataSet\LEVIR\imageWithLabel\train\00529.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00529.txt
361,F:\DataSet\LEVIR\imageWithLabel\train\00531.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00531.txt
362,F:\DataSet\LEVIR\imageWithLabel\train\00533.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00533.txt
363,F:\DataSet\LEVIR\imageWithLabel\train\00534.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00534.txt
364,F:\DataSet\LEVIR\imageWithLabel\train\00535.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00535.txt
365,F:\DataSet\LEVIR\imageWithLabel\train\00536.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00536.txt
366,F:\DataSet\LEVIR\imageWithLabel\train\00537.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00537.txt
367,F:\DataSet\LEVIR\imageWithLabel\train\00538.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00538.txt
368,F:\DataSet\LEVIR\imageWithLabel\train\00539.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00539.txt
369,F:\DataSet\LEVIR\imageWithLabel\train\00540.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00540.txt
370,F:\DataSet\LEVIR\imageWithLabel\train\00541.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00541.txt
371,F:\DataSet\LEVIR\imageWithLabel\train\00543.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00543.txt
372,F:\DataSet\LEVIR\imageWithLabel\train\00544.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00544.txt
373,F:\DataSet\LEVIR\imageWithLabel\train\00546.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00546.txt
374,F:\DataSet\LEVIR\imageWithLabel\train\00547.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00547.txt
375,F:\DataSet\LEVIR\imageWithLabel\train\00548.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00548.txt
376,F:\DataSet\LEVIR\imageWithLabel\train\00551.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00551.txt
377,F:\DataSet\LEVIR\imageWithLabel\train\00552.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00552.txt
378,F:\DataSet\LEVIR\imageWithLabel\train\00554.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00554.txt
379,F:\DataSet\LEVIR\imageWithLabel\train\00555.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00555.txt
380,F:\DataSet\LEVIR\imageWithLabel\train\00557.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00557.txt
381,F:\DataSet\LEVIR\imageWithLabel\train\00559.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00559.txt
382,F:\DataSet\LEVIR\imageWithLabel\train\00561.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00561.txt
383,F:\DataSet\LEVIR\imageWithLabel\train\00562.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00562.txt
384,F:\DataSet\LEVIR\imageWithLabel\train\00564.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00564.txt
385,F:\DataSet\LEVIR\imageWithLabel\train\00565.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00565.txt
386,F:\DataSet\LEVIR\imageWithLabel\train\00566.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00566.txt
387,F:\DataSet\LEVIR\imageWithLabel\train\00568.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00568.txt
388,F:\DataSet\LEVIR\imageWithLabel\train\00569.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00569.txt
389,F:\DataSet\LEVIR\imageWithLabel\train\00570.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00570.txt
390,F:\DataSet\LEVIR\imageWithLabel\train\00571.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00571.txt
391,F:\DataSet\LEVIR\imageWithLabel\train\00572.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00572.txt
392,F:\DataSet\LEVIR\imageWithLabel\train\00573.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00573.txt
393,F:\DataSet\LEVIR\imageWithLabel\train\00574.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00574.txt
394,F:\DataSet\LEVIR\imageWithLabel\train\00577.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00577.txt
395,F:\DataSet\LEVIR\imageWithLabel\train\00578.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00578.txt
396,F:\DataSet\LEVIR\imageWithLabel\train\00579.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00579.txt
397,F:\DataSet\LEVIR\imageWithLabel\train\00580.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00580.txt
398,F:\DataSet\LEVIR\imageWithLabel\train\00581.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00581.txt
399,F:\DataSet\LEVIR\imageWithLabel\train\00582.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00582.txt
400,F:\DataSet\LEVIR\imageWithLabel\train\00584.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00584.txt
401,F:\DataSet\LEVIR\imageWithLabel\train\00585.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00585.txt
402,F:\DataSet\LEVIR\imageWithLabel\train\00586.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00586.txt
403,F:\DataSet\LEVIR\imageWithLabel\train\00587.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00587.txt
404,F:\DataSet\LEVIR\imageWithLabel\train\00588.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00588.txt
405,F:\DataSet\LEVIR\imageWithLabel\train\00589.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00589.txt
406,F:\DataSet\LEVIR\imageWithLabel\train\00590.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00590.txt
407,F:\DataSet\LEVIR\imageWithLabel\train\00591.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00591.txt
408,F:\DataSet\LEVIR\imageWithLabel\train\00592.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00592.txt
409,F:\DataSet\LEVIR\imageWithLabel\train\00594.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00594.txt
410,F:\DataSet\LEVIR\imageWithLabel\train\00595.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00595.txt
411,F:\DataSet\LEVIR\imageWithLabel\train\00597.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00597.txt
412,F:\DataSet\LEVIR\imageWithLabel\train\00598.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00598.txt
413,F:\DataSet\LEVIR\imageWithLabel\train\00599.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00599.txt
414,F:\DataSet\LEVIR\imageWithLabel\train\00600.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00600.txt
415,F:\DataSet\LEVIR\imageWithLabel\train\00601.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00601.txt
416,F:\DataSet\LEVIR\imageWithLabel\train\00602.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00602.txt
417,F:\DataSet\LEVIR\imageWithLabel\train\00604.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00604.txt
418,F:\DataSet\LEVIR\imageWithLabel\train\00605.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00605.txt
419,F:\DataSet\LEVIR\imageWithLabel\train\00608.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00608.txt
420,F:\DataSet\LEVIR\imageWithLabel\train\00609.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00609.txt
421,F:\DataSet\LEVIR\imageWithLabel\train\00610.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00610.txt
422,F:\DataSet\LEVIR\imageWithLabel\train\00613.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00613.txt
423,F:\DataSet\LEVIR\imageWithLabel\train\00614.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00614.txt
424,F:\DataSet\LEVIR\imageWithLabel\train\00615.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00615.txt
425,F:\DataSet\LEVIR\imageWithLabel\train\00618.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00618.txt
426,F:\DataSet\LEVIR\imageWithLabel\train\00620.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00620.txt
427,F:\DataSet\LEVIR\imageWithLabel\train\00622.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00622.txt
428,F:\DataSet\LEVIR\imageWithLabel\train\00623.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00623.txt
429,F:\DataSet\LEVIR\imageWithLabel\train\00624.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00624.txt
430,F:\DataSet\LEVIR\imageWithLabel\train\00625.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00625.txt
431,F:\DataSet\LEVIR\imageWithLabel\train\00628.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00628.txt
432,F:\DataSet\LEVIR\imageWithLabel\train\00630.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00630.txt
433,F:\DataSet\LEVIR\imageWithLabel\train\00632.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00632.txt
434,F:\DataSet\LEVIR\imageWithLabel\train\00633.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00633.txt
435,F:\DataSet\LEVIR\imageWithLabel\train\00634.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00634.txt
436,F:\DataSet\LEVIR\imageWithLabel\train\00635.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00635.txt
437,F:\DataSet\LEVIR\imageWithLabel\train\00636.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00636.txt
438,F:\DataSet\LEVIR\imageWithLabel\train\00637.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00637.txt
439,F:\DataSet\LEVIR\imageWithLabel\train\00638.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00638.txt
440,F:\DataSet\LEVIR\imageWithLabel\train\00639.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00639.txt
441,F:\DataSet\LEVIR\imageWithLabel\train\00640.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00640.txt
442,F:\DataSet\LEVIR\imageWithLabel\train\00641.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00641.txt
443,F:\DataSet\LEVIR\imageWithLabel\train\00642.jpg,F:\DataSet\LEVIR\imageWithLabel\train\00642.txt
