,img,label
145,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF1B_20190430.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF1B_20190430.txt
146,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF1C_20190326.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF1C_20190326.txt
147,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF1D_20191111.txt
148,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF1_20191121.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF1_20191121.txt
149,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF2_20191014.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF2_20191014.txt
150,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF6_20190723.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_GF6_20190723.txt
151,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_ZY302_20190703.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\154_ZY302_20190703.txt
152,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_GF1B_20190814.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_GF1B_20190814.txt
153,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_GF1C_20191109.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_GF1C_20191109.txt
154,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_GF1_20191031.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_GF1_20191031.txt
155,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_GF2_20190821.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_GF2_20190821.txt
156,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_GF6_20190714.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_GF6_20190714.txt
157,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_ZY302_20180507.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\156_ZY302_20180507.txt
158,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF1B_20181109.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF1B_20181109.txt
159,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF1C_20190522.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF1C_20190522.txt
160,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF1D_20191111.txt
161,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF1_20191121.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF1_20191121.txt
162,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF2_20191014.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF2_20191014.txt
163,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF6_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_GF6_20190902.txt
164,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_ZY302_20190307.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\157_ZY302_20190307.txt
165,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF1B_20181007.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF1B_20181007.txt
166,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF1C_20190505.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF1C_20190505.txt
167,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF1D_20190120.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF1D_20190120.txt
168,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF1_20190928.txt
169,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF2_20180316.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF2_20180316.txt
170,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_GF6_20190926.txt
171,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\161_ZY302_20191005.txt
172,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\162_GF1B_20190528.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\162_GF1B_20190528.txt
173,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\162_GF1C_20191109.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\162_GF1C_20191109.txt
174,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\162_GF1_20191031.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\162_GF1_20191031.txt
175,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\163_GF1C_20190415.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\163_GF1C_20190415.txt
176,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\163_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\163_GF1D_20191111.txt
177,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\163_GF2_20190905.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\163_GF2_20190905.txt
178,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\163_GF6_20191021.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\163_GF6_20191021.txt
179,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\163_ZY302_20190703.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\163_ZY302_20190703.txt
180,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF1B_20190430.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF1B_20190430.txt
181,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF1C_20190415.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF1C_20190415.txt
182,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF1D_20191111.txt
183,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF1_20190618.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF1_20190618.txt
184,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF2_20191123.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF2_20191123.txt
185,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF6_20191021.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_GF6_20191021.txt
186,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_ZY302_20190703.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\164_ZY302_20190703.txt
187,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_GF1B_20190430.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_GF1B_20190430.txt
188,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_GF1D_20190327.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_GF1D_20190327.txt
189,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_GF1_20191121.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_GF1_20191121.txt
190,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_GF2_20191014.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_GF2_20191014.txt
191,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_GF6_20191021.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_GF6_20191021.txt
192,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_ZY302_20190307.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\168_ZY302_20190307.txt
193,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_GF1B_20190422.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_GF1B_20190422.txt
194,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_GF1D_20190327.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_GF1D_20190327.txt
195,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_GF1_20191015.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_GF1_20191015.txt
196,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_GF2_20190905.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_GF2_20190905.txt
197,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_GF6_20190731.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_GF6_20190731.txt
198,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_ZY302_20190703.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\169_ZY302_20190703.txt
199,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF1B_20191124.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF1B_20191124.txt
200,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF1C_20190921.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF1C_20190921.txt
201,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF1D_20191127.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF1D_20191127.txt
202,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF1_20191027.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF1_20191027.txt
203,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF2_20191029.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF2_20191029.txt
204,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF6_20191127.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_GF6_20191127.txt
205,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_ZY302_20190723.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\184_ZY302_20190723.txt
206,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF1B_20190528.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF1B_20190528.txt
207,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF1C_20190925.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF1C_20190925.txt
208,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF1D_20190608.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF1D_20190608.txt
209,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF1_20191002.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF1_20191002.txt
210,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF2_20190821.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF2_20190821.txt
211,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF6_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_GF6_20190624.txt
212,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_ZY302_20191015.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\187_ZY302_20191015.txt
213,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF1B_20190223.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF1B_20190223.txt
214,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF1C_20190701.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF1C_20190701.txt
215,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF1D_20190608.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF1D_20190608.txt
216,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF1_20191112.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF1_20191112.txt
217,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF2_20171005.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF2_20171005.txt
218,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF6_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_GF6_20190624.txt
219,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_ZY302_20180502.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\188_ZY302_20180502.txt
220,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF1B_20190316.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF1B_20190316.txt
221,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF1C_20190326.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF1C_20190326.txt
222,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF1D_20191111.txt
223,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF1_20190908.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF1_20190908.txt
224,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF2_20190905.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF2_20190905.txt
225,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF6_20191021.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_GF6_20191021.txt
226,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_ZY302_20190703.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\191_ZY302_20190703.txt
227,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_GF1B_20190528.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_GF1B_20190528.txt
228,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_GF1C_20190925.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_GF1C_20190925.txt
229,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_GF1_20191031.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_GF1_20191031.txt
230,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_GF2_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_GF2_20190924.txt
231,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_GF6_20190714.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_GF6_20190714.txt
232,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_ZY302_20190827.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\198_ZY302_20190827.txt
233,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_GF1B_20190117.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_GF1B_20190117.txt
234,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_GF1C_20190402.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_GF1C_20190402.txt
235,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_GF1_20180924.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_GF1_20180924.txt
236,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_GF2_20180415.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_GF2_20180415.txt
237,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_GF6_20190714.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_GF6_20190714.txt
238,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_ZY302_20190501.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\199_ZY302_20190501.txt
239,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF1B_20190316.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF1B_20190316.txt
240,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF1C_20190415.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF1C_20190415.txt
241,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF1D_20191111.txt
242,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF1_20190618.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF1_20190618.txt
243,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF2_20190905.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF2_20190905.txt
244,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF6_20191021.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_GF6_20191021.txt
245,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_ZY302_20190312.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\19_ZY302_20190312.txt
246,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_GF1B_20190528.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_GF1B_20190528.txt
247,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_GF1C_20190925.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_GF1C_20190925.txt
248,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_GF1_20191031.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_GF1_20191031.txt
249,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_GF2_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_GF2_20190924.txt
250,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_GF6_20190603.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_GF6_20190603.txt
251,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_ZY302_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\201_ZY302_20190624.txt
252,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_GF1B_20190528.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_GF1B_20190528.txt
253,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_GF1C_20190701.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_GF1C_20190701.txt
254,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_GF1_20180928.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_GF1_20180928.txt
255,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_GF2_20190514.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_GF2_20190514.txt
256,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_GF6_20190603.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_GF6_20190603.txt
257,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_ZY302_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\202_ZY302_20190624.txt
258,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_GF1B_20190528.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_GF1B_20190528.txt
259,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_GF1C_20190925.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_GF1C_20190925.txt
260,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_GF1_20191002.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_GF1_20191002.txt
261,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_GF2_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_GF2_20190924.txt
262,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_GF6_20190714.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_GF6_20190714.txt
263,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_ZY302_20190827.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\210_ZY302_20190827.txt
264,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF1B_20181109.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF1B_20181109.txt
265,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF1C_20190326.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF1C_20190326.txt
266,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF1D_20190327.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF1D_20190327.txt
267,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF1_20190618.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF1_20190618.txt
268,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF2_20191014.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF2_20191014.txt
269,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF6_20191021.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_GF6_20191021.txt
270,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_ZY302_20190703.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\211_ZY302_20190703.txt
271,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF1B_20190223.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF1B_20190223.txt
272,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF1C_20191109.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF1C_20191109.txt
273,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF1D_20190906.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF1D_20190906.txt
274,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF1_20191031.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF1_20191031.txt
275,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF2_20190929.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF2_20190929.txt
276,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF6_20190603.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_GF6_20190603.txt
277,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_ZY302_20190221.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\213_ZY302_20190221.txt
278,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF1B_20190916.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF1B_20190916.txt
279,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF1C_20190305.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF1C_20190305.txt
280,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF1D_20191111.txt
281,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF1_20181019.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF1_20181019.txt
282,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF2_20180416.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF2_20180416.txt
283,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF6_20190731.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_GF6_20190731.txt
284,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_ZY302_20180916.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\214_ZY302_20180916.txt
285,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\215_GF1B_20190916.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\215_GF1B_20190916.txt
286,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\215_GF1C_20190305.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\215_GF1C_20190305.txt
287,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\215_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\215_GF1D_20191111.txt
288,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\215_GF1_20190908.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\215_GF1_20190908.txt
289,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\215_GF2_20191015.tiff,F:\DataSet\WKK\sample_wkk_hb_BeiHang\8Bit\215_GF2_20191015.txt
